Publikationsjahr	Indikator_Nr	jahr_num	jahr_char	Wert	Indikator_Label	Indikator_Name	Wohnviertel_id	Wohnviertel	Rang
2020	7	2019	2019	0.3351095323	Anteil&nbsp;Sesshafte	Anteilsesshafte	10	Iselin	11
2020	7	2019	2019	0.3238194368	Anteil&nbsp;Sesshafte	Anteilsesshafte	11	St. Johann	9
2020	7	2019	2019	0.2860107929	Anteil&nbsp;Sesshafte	Anteilsesshafte	12	Altstadt Kleinbasel	3
2020	7	2019	2019	0.3211750306	Anteil&nbsp;Sesshafte	Anteilsesshafte	13	Clara	8
2020	7	2019	2019	0.3648868778	Anteil&nbsp;Sesshafte	Anteilsesshafte	14	Wettstein	14
2020	7	2019	2019	0.4001501502	Anteil&nbsp;Sesshafte	Anteilsesshafte	15	Hirzbrunnen	17
2020	7	2019	2019	0.1886767436	Anteil&nbsp;Sesshafte	Anteilsesshafte	16	Rosental	1
2020	7	2019	2019	0.3087397709	Anteil&nbsp;Sesshafte	Anteilsesshafte	17	Matthäus	5
2020	7	2019	2019	0.3442033992	Anteil&nbsp;Sesshafte	Anteilsesshafte	18	Klybeck	13
2020	7	2019	2019	0.37884203	Anteil&nbsp;Sesshafte	Anteilsesshafte	19	Kleinhüningen	16
2020	7	2019	2019	0.4244741874	Anteil&nbsp;Sesshafte	Anteilsesshafte	20	Riehen	20
2020	7	2019	2019	0.4177966102	Anteil&nbsp;Sesshafte	Anteilsesshafte	30	Bettingen	19
2020	8	2019	2019	0.1490084986	Jugendquotient	Jugendquotient	1	Altstadt Grossbasel	1
2020	8	2019	2019	0.1661576054	Jugendquotient	Jugendquotient	2	Vorstädte	3
2020	8	2019	2019	0.2265439844	Jugendquotient	Jugendquotient	3	Am Ring	9
2020	8	2019	2019	0.217735006	Jugendquotient	Jugendquotient	4	Breite	8
2020	8	2019	2019	0.3023012552	Jugendquotient	Jugendquotient	5	St. Alban	16
2020	8	2019	2019	0.2040816327	Jugendquotient	Jugendquotient	6	Gundeldingen	5
2020	8	2019	2019	0.4004638578	Jugendquotient	Jugendquotient	7	Bruderholz	21
2020	8	2019	2019	0.2951296341	Jugendquotient	Jugendquotient	8	Bachletten	15
2020	8	2019	2019	0.2541905855	Jugendquotient	Jugendquotient	9	Gotthelf	10
2020	8	2019	2019	0.2609666756	Jugendquotient	Jugendquotient	10	Iselin	12
2020	8	2019	2019	0.2542359271	Jugendquotient	Jugendquotient	11	St. Johann	11
2020	8	2019	2019	0.1544424568	Jugendquotient	Jugendquotient	12	Altstadt Kleinbasel	2
2020	8	2019	2019	0.2010562052	Jugendquotient	Jugendquotient	13	Clara	4
2020	8	2019	2019	0.2107133096	Jugendquotient	Jugendquotient	14	Wettstein	6
2020	8	2019	2019	0.3600152468	Jugendquotient	Jugendquotient	15	Hirzbrunnen	19
2020	8	2019	2019	0.2619919443	Jugendquotient	Jugendquotient	16	Rosental	13
2020	8	2019	2019	0.2115173675	Jugendquotient	Jugendquotient	17	Matthäus	7
2020	8	2019	2019	0.280817675	Jugendquotient	Jugendquotient	18	Klybeck	14
2020	8	2019	2019	0.3171577123	Jugendquotient	Jugendquotient	19	Kleinhüningen	17
2020	8	2019	2019	0.3766110198	Jugendquotient	Jugendquotient	20	Riehen	20
2020	8	2019	2019	0.3478915663	Jugendquotient	Jugendquotient	30	Bettingen	18
2020	9	2019	2019	1822.7614314	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	1	Altstadt Grossbasel	1
2020	9	2019	2019	1899.1376147	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	2	Vorstädte	3
2020	9	2019	2019	1919.398977	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	3	Am Ring	4
2020	9	2019	2019	1941.2750374	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	4	Breite	15
2020	9	2019	2019	1939.0907563	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	5	St. Alban	14
2020	9	2019	2019	1932.5616246	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	6	Gundeldingen	8
2020	9	2019	2019	1949.2785475	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	7	Bruderholz	18
2020	9	2019	2019	1934.400319	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	8	Bachletten	11
2020	9	2019	2019	1925.0652396	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	9	Gotthelf	5
2020	9	2019	2019	1937.5072264	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	10	Iselin	13
2020	9	2019	2019	1933.2823219	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	11	St. Johann	10
2020	9	2019	2019	1881.2535211	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	12	Altstadt Kleinbasel	2
2020	9	2019	2019	1929.2055336	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	13	Clara	7
2020	9	2019	2019	1933.2810734	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	14	Wettstein	9
2020	9	2019	2019	1942.2852645	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	15	Hirzbrunnen	16
2020	9	2019	2019	1951.2379421	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	16	Rosental	19
2020	9	2019	2019	1925.1996513	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	17	Matthäus	6
2020	9	2019	2019	1937.3995434	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	18	Klybeck	12
2020	9	2019	2019	1946.7844311	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	19	Kleinhüningen	17
2020	9	2019	2019	1958.197789	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	20	Riehen	20
2020	9	2019	2019	1962.4483871	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	30	Bettingen	21
2020	10	2019	2019	0.1033797217	Anteil Einfamilienhäuser	Anteileinfhaeuser	1	Altstadt Grossbasel	8
2020	10	2019	2019	0.0770642202	Anteil Einfamilienhäuser	Anteileinfhaeuser	2	Vorstädte	6
2020	10	2019	2019	0.1952259165	Anteil Einfamilienhäuser	Anteileinfhaeuser	3	Am Ring	12
2020	10	2019	2019	0.130044843	Anteil Einfamilienhäuser	Anteileinfhaeuser	4	Breite	9
2020	10	2019	2019	0.3369747899	Anteil Einfamilienhäuser	Anteileinfhaeuser	5	St. Alban	15
2020	10	2019	2019	0.0287114846	Anteil Einfamilienhäuser	Anteileinfhaeuser	6	Gundeldingen	2
2020	10	2019	2019	0.7319636885	Anteil Einfamilienhäuser	Anteileinfhaeuser	7	Bruderholz	20
2020	10	2019	2019	0.5586124402	Anteil Einfamilienhäuser	Anteileinfhaeuser	8	Bachletten	17
2020	10	2019	2019	0.3669724771	Anteil Einfamilienhäuser	Anteileinfhaeuser	9	Gotthelf	16
2020	10	2019	2019	0.1665519615	Anteil Einfamilienhäuser	Anteileinfhaeuser	10	Iselin	11
2020	10	2019	2019	0.2480211082	Anteil Einfamilienhäuser	Anteileinfhaeuser	11	St. Johann	13
2020	10	2019	2019	0.0985915493	Anteil Einfamilienhäuser	Anteileinfhaeuser	12	Altstadt Kleinbasel	7
2020	10	2019	2019	0.023715415	Anteil Einfamilienhäuser	Anteileinfhaeuser	13	Clara	1
2020	10	2019	2019	0.3347457627	Anteil Einfamilienhäuser	Anteileinfhaeuser	14	Wettstein	14
2020	10	2019	2019	0.6945843829	Anteil Einfamilienhäuser	Anteileinfhaeuser	15	Hirzbrunnen	19
2020	10	2019	2019	0.0675241158	Anteil Einfamilienhäuser	Anteileinfhaeuser	16	Rosental	3
2020	10	2019	2019	0.0697471665	Anteil Einfamilienhäuser	Anteileinfhaeuser	17	Matthäus	4
2020	10	2019	2019	0.0707762557	Anteil Einfamilienhäuser	Anteileinfhaeuser	18	Klybeck	5
2020	10	2019	2019	0.1556886228	Anteil Einfamilienhäuser	Anteileinfhaeuser	19	Kleinhüningen	10
2020	10	2019	2019	0.655371305	Anteil Einfamilienhäuser	Anteileinfhaeuser	20	Riehen	18
2020	10	2019	2019	0.7870967742	Anteil Einfamilienhäuser	Anteileinfhaeuser	30	Bettingen	21
2020	11	2019	2019	0.0666591589	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	1	Altstadt Grossbasel	1
2020	11	2019	2019	0.1947799544	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	2	Vorstädte	8
2020	11	2019	2019	0.2412124253	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	3	Am Ring	10
2020	11	2019	2019	0.3593640802	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	4	Breite	15
2020	11	2019	2019	0.3233511533	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	5	St. Alban	14
2020	11	2019	2019	0.1774198731	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	6	Gundeldingen	7
2020	11	2019	2019	0.7130501471	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	7	Bruderholz	19
2020	11	2019	2019	0.4131432106	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	8	Bachletten	17
2020	11	2019	2019	0.3197877716	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	9	Gotthelf	13
2020	11	2019	2019	0.370621891	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	10	Iselin	16
2020	11	2019	2019	0.282953173	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	11	St. Johann	12
2020	11	2019	2019	0.0809475552	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	12	Altstadt Kleinbasel	2
2020	11	2019	2019	0.159184092	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	13	Clara	5
2020	11	2019	2019	0.278453652	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	14	Wettstein	11
2020	11	2019	2019	0.5975573457	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	15	Hirzbrunnen	18
2020	11	2019	2019	0.145365968	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	16	Rosental	4
2020	11	2019	2019	0.1653368754	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	17	Matthäus	6
2020	11	2019	2019	0.123419748	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	18	Klybeck	3
2020	11	2019	2019	0.2240506642	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	19	Kleinhüningen	9
2020	11	2019	2019	0.7962399194	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	20	Riehen	20
2020	11	2019	2019	0.9019785762	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	30	Bettingen	21
2020	12	2019	2019	89.593644354	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	1	Altstadt Grossbasel	16
2020	12	2019	2019	82.28032739	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	2	Vorstädte	14
2020	12	2019	2019	81.888348753	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	3	Am Ring	13
2020	12	2019	2019	70.15234375	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	4	Breite	5
2020	12	2019	2019	93.094584169	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	5	St. Alban	18
2020	12	2019	2019	70.386958048	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	6	Gundeldingen	7
2020	12	2019	2019	109.58466742	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	7	Bruderholz	20
2020	12	2019	2019	92.738964056	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	8	Bachletten	17
2020	12	2019	2019	74.480085857	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	9	Gotthelf	11
2020	12	2019	2019	68.697631686	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	10	Iselin	4
2020	12	2019	2019	72.031253091	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	11	St. Johann	10
2020	12	2019	2019	71.24	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	12	Altstadt Kleinbasel	9
2020	12	2019	2019	66.592351152	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	13	Clara	2
2020	12	2019	2019	83.041527736	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	14	Wettstein	15
2020	12	2019	2019	81.300210526	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	15	Hirzbrunnen	12
2020	12	2019	2019	70.508128079	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	16	Rosental	8
2020	12	2019	2019	67.2267683	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	17	Matthäus	3
2020	12	2019	2019	65.324837451	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	18	Klybeck	1
2020	12	2019	2019	70.381057269	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	19	Kleinhüningen	6
2020	12	2019	2019	102.65163386	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	20	Riehen	19
2020	12	2019	2019	120.9047619	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	30	Bettingen	21
2020	13	2019	2019	32.2649016	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	18	Klybeck	1
2020	13	2019	2019	32.69	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	19	Kleinhüningen	2
2020	13	2019	2019	34.593433653	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	16	Rosental	3
2020	13	2019	2019	35.826884048	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	17	Matthäus	4
2020	13	2019	2019	36.659340659	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	13	Clara	5
2020	13	2019	2019	36.720234534	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	10	Iselin	6
2020	13	2019	2019	36.762402682	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	11	St. Johann	7
2020	13	2019	2019	38.856169826	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	4	Breite	8
2020	13	2019	2019	38.979250407	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	15	Hirzbrunnen	9
2020	13	2019	2019	39.043906956	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	6	Gundeldingen	10
2020	13	2019	2019	41.473210332	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	9	Gotthelf	11
2020	13	2019	2019	43.391752577	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	12	Altstadt Kleinbasel	12
2020	13	2019	2019	45.562120321	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	3	Am Ring	13
