Publikationsjahr	Indikator_Nr	jahr_num	jahr_char	Wert	Indikator_Label	Indikator_Name	Wohnviertel_id	Wohnviertel	Rang
2018	4	2017	2017	0.1886155855	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	15	Hirzbrunnen	4
2018	4	2017	2017	0.2144399877	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	16	Rosental	7
2018	4	2017	2017	0.2433320448	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	17	Matthäus	11
2018	4	2017	2017	0.2177126918	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	18	Klybeck	8
2018	4	2017	2017	0.1952813067	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	19	Kleinhüningen	5
2018	4	2017	2017	0.1628540045	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	20	Riehen	3
2018	4	2017	2017	0.1311627907	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhaushalte	30	Bettingen	1
2018	5	2017	2017	0.6666666667	Gymnasialquote	Gymnasialquote	1	Altstadt Grossbasel	19
2018	5	2017	2017	0.44	Gymnasialquote	Gymnasialquote	2	Vorstädte	11
2018	5	2017	2017	0.5888888889	Gymnasialquote	Gymnasialquote	3	Am Ring	17
2018	5	2017	2017	0.329787234	Gymnasialquote	Gymnasialquote	4	Breite	6
2018	5	2017	2017	0.5507246377	Gymnasialquote	Gymnasialquote	5	St. Alban	13
2018	5	2017	2017	0.2606635071	Gymnasialquote	Gymnasialquote	6	Gundeldingen	2
2018	5	2017	2017	0.6835443038	Gymnasialquote	Gymnasialquote	7	Bruderholz	20
2018	5	2017	2017	0.693877551	Gymnasialquote	Gymnasialquote	8	Bachletten	21
2018	5	2017	2017	0.578313253	Gymnasialquote	Gymnasialquote	9	Gotthelf	16
2018	5	2017	2017	0.3436293436	Gymnasialquote	Gymnasialquote	10	Iselin	7
2018	5	2017	2017	0.3625498008	Gymnasialquote	Gymnasialquote	11	St. Johann	8
2018	5	2017	2017	0.44	Gymnasialquote	Gymnasialquote	12	Altstadt Kleinbasel	11
2018	5	2017	2017	0.3191489362	Gymnasialquote	Gymnasialquote	13	Clara	5
2018	5	2017	2017	0.5555555556	Gymnasialquote	Gymnasialquote	14	Wettstein	15
2018	5	2017	2017	0.4277108434	Gymnasialquote	Gymnasialquote	15	Hirzbrunnen	10
2018	5	2017	2017	0.3023255814	Gymnasialquote	Gymnasialquote	16	Rosental	4
2018	5	2017	2017	0.3	Gymnasialquote	Gymnasialquote	17	Matthäus	3
2018	5	2017	2017	0.2083333333	Gymnasialquote	Gymnasialquote	18	Klybeck	1
2018	5	2017	2017	0.3673469388	Gymnasialquote	Gymnasialquote	19	Kleinhüningen	9
2018	5	2017	2017	0.5512820513	Gymnasialquote	Gymnasialquote	20	Riehen	14
2018	5	2017	2017	0.652173913	Gymnasialquote	Gymnasialquote	30	Bettingen	18
2018	6	2017	2017	0.2812328013	Altersquotient	Altersquotient	1	Altstadt Grossbasel	8
2018	6	2017	2017	0.3685828466	Altersquotient	Altersquotient	2	Vorstädte	15
2018	6	2017	2017	0.3426260292	Altersquotient	Altersquotient	3	Am Ring	13
2018	6	2017	2017	0.3408931083	Altersquotient	Altersquotient	4	Breite	12
2018	6	2017	2017	0.4655742871	Altersquotient	Altersquotient	5	St. Alban	20
2018	6	2017	2017	0.219809322	Altersquotient	Altersquotient	6	Gundeldingen	4
2018	6	2017	2017	0.4217833399	Altersquotient	Altersquotient	7	Bruderholz	18
2018	6	2017	2017	0.3699692308	Altersquotient	Altersquotient	8	Bachletten	16
2018	6	2017	2017	0.3449315704	Altersquotient	Altersquotient	9	Gotthelf	14
2018	6	2017	2017	0.2522425547	Altersquotient	Altersquotient	10	Iselin	6
2018	6	2017	2017	0.2299215096	Altersquotient	Altersquotient	11	St. Johann	5
2018	6	2017	2017	0.2743055556	Altersquotient	Altersquotient	12	Altstadt Kleinbasel	7
2018	6	2017	2017	0.3210332103	Altersquotient	Altersquotient	13	Clara	11
2018	6	2017	2017	0.2948402948	Altersquotient	Altersquotient	14	Wettstein	10
2018	6	2017	2017	0.422836584	Altersquotient	Altersquotient	15	Hirzbrunnen	19
2018	6	2017	2017	0.1244444444	Altersquotient	Altersquotient	16	Rosental	1
2018	6	2017	2017	0.1771840394	Altersquotient	Altersquotient	17	Matthäus	2
2018	6	2017	2017	0.2034212696	Altersquotient	Altersquotient	18	Klybeck	3
2018	6	2017	2017	0.285391991	Altersquotient	Altersquotient	19	Kleinhüningen	9
2018	6	2017	2017	0.4815329799	Altersquotient	Altersquotient	20	Riehen	21
2018	6	2017	2017	0.4144927536	Altersquotient	Altersquotient	30	Bettingen	17
2018	7	2017	2017	0.3111969112	Anteil&nbsp;Sesshafte	Anteilsesshafte	1	Altstadt Grossbasel	6
2018	7	2017	2017	0.2783649053	Anteil&nbsp;Sesshafte	Anteilsesshafte	2	Vorstädte	3
2018	7	2017	2017	0.3042553191	Anteil&nbsp;Sesshafte	Anteilsesshafte	3	Am Ring	5
2018	7	2017	2017	0.3470350404	Anteil&nbsp;Sesshafte	Anteilsesshafte	4	Breite	13
2018	7	2017	2017	0.3366194659	Anteil&nbsp;Sesshafte	Anteilsesshafte	5	St. Alban	11
2018	7	2017	2017	0.3199426112	Anteil&nbsp;Sesshafte	Anteilsesshafte	6	Gundeldingen	9
2018	7	2017	2017	0.431151974	Anteil&nbsp;Sesshafte	Anteilsesshafte	7	Bruderholz	21
2018	7	2017	2017	0.4232589088	Anteil&nbsp;Sesshafte	Anteilsesshafte	8	Bachletten	18
2018	7	2017	2017	0.3545955349	Anteil&nbsp;Sesshafte	Anteilsesshafte	9	Gotthelf	15
2018	7	2017	2017	0.3312956259	Anteil&nbsp;Sesshafte	Anteilsesshafte	10	Iselin	10
2018	7	2017	2017	0.3171841542	Anteil&nbsp;Sesshafte	Anteilsesshafte	11	St. Johann	8
2018	7	2017	2017	0.2727272727	Anteil&nbsp;Sesshafte	Anteilsesshafte	12	Altstadt Kleinbasel	2
2018	7	2017	2017	0.3148873653	Anteil&nbsp;Sesshafte	Anteilsesshafte	13	Clara	7
2018	7	2017	2017	0.3638336347	Anteil&nbsp;Sesshafte	Anteilsesshafte	14	Wettstein	16
2018	7	2017	2017	0.3984542722	Anteil&nbsp;Sesshafte	Anteilsesshafte	15	Hirzbrunnen	17
2018	7	2017	2017	0.2088444646	Anteil&nbsp;Sesshafte	Anteilsesshafte	16	Rosental	1
2018	7	2017	2017	0.2982168735	Anteil&nbsp;Sesshafte	Anteilsesshafte	17	Matthäus	4
2018	7	2017	2017	0.3419710544	Anteil&nbsp;Sesshafte	Anteilsesshafte	18	Klybeck	12
2018	7	2017	2017	0.3516174402	Anteil&nbsp;Sesshafte	Anteilsesshafte	19	Kleinhüningen	14
2018	7	2017	2017	0.4280089989	Anteil&nbsp;Sesshafte	Anteilsesshafte	20	Riehen	20
2018	7	2017	2017	0.4265323258	Anteil&nbsp;Sesshafte	Anteilsesshafte	30	Bettingen	19
2018	8	2017	2017	0.1441937259	Jugendquotient	Jugendquotient	1	Altstadt Grossbasel	1
2018	8	2017	2017	0.1730710114	Jugendquotient	Jugendquotient	2	Vorstädte	3
2018	8	2017	2017	0.2188357648	Jugendquotient	Jugendquotient	3	Am Ring	8
2018	8	2017	2017	0.2245077356	Jugendquotient	Jugendquotient	4	Breite	9
2018	8	2017	2017	0.2924216165	Jugendquotient	Jugendquotient	5	St. Alban	15
2018	8	2017	2017	0.2041464891	Jugendquotient	Jugendquotient	6	Gundeldingen	5
2018	8	2017	2017	0.3859992178	Jugendquotient	Jugendquotient	7	Bruderholz	21
2018	8	2017	2017	0.2947692308	Jugendquotient	Jugendquotient	8	Bachletten	16
2018	8	2017	2017	0.2551612155	Jugendquotient	Jugendquotient	9	Gotthelf	11
2018	8	2017	2017	0.2591496233	Jugendquotient	Jugendquotient	10	Iselin	12
2018	8	2017	2017	0.2510901451	Jugendquotient	Jugendquotient	11	St. Johann	10
2018	8	2017	2017	0.1516203704	Jugendquotient	Jugendquotient	12	Altstadt Kleinbasel	2
2018	8	2017	2017	0.1859778598	Jugendquotient	Jugendquotient	13	Clara	4
2018	8	2017	2017	0.2148512149	Jugendquotient	Jugendquotient	14	Wettstein	6
2018	8	2017	2017	0.3412232532	Jugendquotient	Jugendquotient	15	Hirzbrunnen	19
2018	8	2017	2017	0.273015873	Jugendquotient	Jugendquotient	16	Rosental	13
2018	8	2017	2017	0.2177008262	Jugendquotient	Jugendquotient	17	Matthäus	7
2018	8	2017	2017	0.2918384171	Jugendquotient	Jugendquotient	18	Klybeck	14
2018	8	2017	2017	0.3186689227	Jugendquotient	Jugendquotient	19	Kleinhüningen	18
2018	8	2017	2017	0.3726427392	Jugendquotient	Jugendquotient	20	Riehen	20
2018	8	2017	2017	0.3115942029	Jugendquotient	Jugendquotient	30	Bettingen	17
2018	9	2017	2017	1822.9739479	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	1	Altstadt Grossbasel	1
2018	9	2017	2017	1898.8798521	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	2	Vorstädte	3
2018	9	2017	2017	1918.832483	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	3	Am Ring	4
2018	9	2017	2017	1940.8815592	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	4	Breite	15
2018	9	2017	2017	1938.8973928	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	5	St. Alban	14
2018	9	2017	2017	1932.2727273	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	6	Gundeldingen	8
2018	9	2017	2017	1948.622051	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	7	Bruderholz	18
2018	9	2017	2017	1934.1737915	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	8	Bachletten	11
2018	9	2017	2017	1924.7530612	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	9	Gotthelf	5
2018	9	2017	2017	1937.1588721	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	10	Iselin	13
2018	9	2017	2017	1932.9564931	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	11	St. Johann	9
2018	9	2017	2017	1880.2206406	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	12	Altstadt Kleinbasel	2
2018	9	2017	2017	1928.2022901	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	13	Clara	7
2018	9	2017	2017	1933.15625	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	14	Wettstein	10
2018	9	2017	2017	1941.7718078	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	15	Hirzbrunnen	16
2018	9	2017	2017	1949.2990033	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	16	Rosental	19
2018	9	2017	2017	1925.1191937	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	17	Matthäus	6
2018	9	2017	2017	1936.9816092	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	18	Klybeck	12
2018	9	2017	2017	1946.4011976	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	19	Kleinhüningen	17
2018	9	2017	2017	1957.6253324	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	20	Riehen	20
2018	9	2017	2017	1961.9485531	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	30	Bettingen	21
2018	10	2017	2017	0.1022044088	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	1	Altstadt Grossbasel	8
2018	10	2017	2017	0.0776340111	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	2	Vorstädte	6
2018	10	2017	2017	0.1972789116	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	3	Am Ring	12
2018	10	2017	2017	0.1349325337	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	4	Breite	9
2018	10	2017	2017	0.3372582002	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	5	St. Alban	15
2018	10	2017	2017	0.0293706294	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	6	Gundeldingen	2
2018	10	2017	2017	0.7332691382	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	7	Bruderholz	20
2018	10	2017	2017	0.5605273672	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	8	Bachletten	17
2018	10	2017	2017	0.3693877551	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	9	Gotthelf	16
2018	10	2017	2017	0.166437414	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	10	Iselin	11
2018	10	2017	2017	0.2478576137	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	11	St. Johann	13
2018	10	2017	2017	0.0996441281	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	12	Altstadt Kleinbasel	7
2018	10	2017	2017	0.0229007634	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	13	Clara	1
2018	10	2017	2017	0.3352272727	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	14	Wettstein	14
2018	10	2017	2017	0.6972187105	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	15	Hirzbrunnen	19
2018	10	2017	2017	0.0697674419	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	16	Rosental	3
2018	10	2017	2017	0.0709903593	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	17	Matthäus	4
2018	10	2017	2017	0.0712643678	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	18	Klybeck	5
2018	10	2017	2017	0.1556886228	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	19	Kleinhüningen	10
2018	10	2017	2017	0.6565143824	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	20	Riehen	18
2018	10	2017	2017	0.7909967846	Anteil Einfamilienhäuser	Anteileinfamilienhaeuser	30	Bettingen	21
2018	11	2017	2017	0.0672594599	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	1	Altstadt Grossbasel	1
2018	11	2017	2017	0.1947350181	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	2	Vorstädte	8
2018	11	2017	2017	0.2376157997	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	3	Am Ring	10
2018	11	2017	2017	0.3595967668	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	4	Breite	15
2018	11	2017	2017	0.3221370715	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	5	St. Alban	13
2018	11	2017	2017	0.1760147512	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	6	Gundeldingen	7
2018	11	2017	2017	0.7137712478	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	7	Bruderholz	19
2018	11	2017	2017	0.4131869998	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	8	Bachletten	17
2018	11	2017	2017	0.3240684495	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	9	Gotthelf	14
2018	11	2017	2017	0.369216064	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	10	Iselin	16
2018	11	2017	2017	0.2839416111	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	11	St. Johann	12
2018	11	2017	2017	0.0809475704	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	12	Altstadt Kleinbasel	2
2018	11	2017	2017	0.1596210148	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	13	Clara	5
2018	11	2017	2017	0.2785714268	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	14	Wettstein	11
2018	11	2017	2017	0.5903189074	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	15	Hirzbrunnen	18
2018	11	2017	2017	0.1357870952	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	16	Rosental	4
2018	11	2017	2017	0.1657239983	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	17	Matthäus	6
2018	11	2017	2017	0.1193188639	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	18	Klybeck	3
2018	11	2017	2017	0.2267642282	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	19	Kleinhüningen	9
2018	11	2017	2017	0.7956226483	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	20	Riehen	20
2018	11	2017	2017	0.9020116677	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	30	Bettingen	21
2018	12	2017	2017	89.982578397	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	1	Altstadt Grossbasel	16
2018	12	2017	2017	81.703573521	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	2	Vorstädte	13
2018	12	2017	2017	81.96043395	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	3	Am Ring	14
2018	12	2017	2017	70.004521477	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	4	Breite	6
2018	12	2017	2017	93.466570467	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	5	St. Alban	18
2018	12	2017	2017	70.427866942	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	6	Gundeldingen	8
2018	12	2017	2017	109.24315693	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	7	Bruderholz	20
